cas,smiles,h1,h2,homo_ev,lumo_ev,gap_ev,omega,dipole_moment_debye,molecular_volume_A3,h_nbo_charge,o_nbo_charge,polar,sasa,3and6,4and5,logp,hbd,hba,mu,sigma,ei
2639456-65-6,O=C(O)C=1C=C2C(=CC1C(=O)O)C(NC(=O)OCC=3C=CC=CC3)CC2,26.0,29.0,-8.522061569959,-0.6106234805220001,7.911438089436999,2.635612365552068,3.2962079318513875,307.4800000000001,0.5323,-0.66585,344.4146303333334,190.97714547654107,0,2,2.996700000000001,3.0,4.0,12.148553335418143,1.8846109922297631,0.0002859903892519196
4821-92-5,O=C(O)C1=CC(O)=CC(=C1C(=O)O)C,14.0,18.0,-8.166136653505,-0.5129346081924999,7.653202045312499,2.4606131368163715,3.77751008469865,163.92800000000005,0.5329,-0.66578,174.32698533333334,173.49639442910006,1,1,1.09702,3.0,3.0,9.25090343005266,1.9717311220074993,9.259104604203386e-07
921759-09-3,O=C(O)C1=CC=C(C=C1C(=O)O)CC,14.0,18.0,-8.648050282740499,-0.6228686037945,8.025181678946,2.677507514446692,2.225489042884732,172.32000000000005,0.53163,-0.66738,184.75638266666667,188.2749490074441,0,1,1.6454,2.0,2.0,12.95874531422453,1.8989852837383407,0.001434861720359443
3209-07-2,O=C(O)C=1C=C(O)C=C(O)C1C(=O)O,14.0,19.0,-8.1816471429835,-0.5485815226080001,7.6330656203755005,2.4962739855813707,2.264522684805785,154.22400000000005,0.53777,-0.65807,166.68031499999998,178.34687072236298,1,1,0.4942,4.0,4.0,10.492167090177617,1.9879752640198782,2.0414788713367415e-05
441772-78-7,O=C(O)C1=CC=C(C=C1C(=O)O)C(C)C,15.0,19.0,-8.6426080057305,-0.634569499366,8.0080385063645,2.686863405834848,2.235814075454397,189.36000000000004,0.53148,-0.66708,202.161897,186.3985273361757,0,1,2.2064000000000004,2.0,2.0,12.991996720452107,1.8976186900184886,0.0015103261599647769
438461-42-8,O=C(O)C=1C=CC=C(SC)C1C(=O)O,14.0,21.0,-8.158517465691,-0.7523947966325001,7.4061226690585,2.680361941565085,1.9420816203239244,174.10400000000004,0.53704,-0.65929,192.6732376666667,172.82851804858078,1,0,1.8049,2.0,3.0,11.421841959962677,1.9740478939492159,0.00012790328986345958
77764-00-2,O=C(O)C=1C=CC=C(OCC)C1C(=O)O,15.0,24.0,-8.0515767224445,-0.655250152004,7.3963265704404995,2.56238125438476,5.1404590563489565,180.37600000000003,0.53575,-0.66004,188.305079,183.5207806992117,1,0,1.4817,2.0,3.0,8.71088651743213,1.9761431916468237,2.4320403439384457e-07
99595-55-8,O=C(O)C=1C(N)=CC=C(N)C1C(=O)O,14.0,21.0,-6.837132607663,-0.771714880018,6.065417727644999,2.3862560952280853,3.5327110085598568,161.00000000000003,0.52734,-0.69874,191.0709943333333,169.1025303363783,2,0,0.2473999999999999,4.0,4.0,8.032084156824283,2.2254171844825477,9.1964188935323e-07
62351-68-2,O=C(O)C=1C=C(N)C=C(N)C1C(=O)O,14.0,21.0,-7.372380551596501,-0.304223284859,7.068157266737501,2.084356793361368,5.1124615538896725,160.90400000000002,0.52934,-0.6713,191.8785193333333,177.72008621036824,1,1,0.2473999999999999,4.0,4.0,7.4981123432183665,2.0535399960317364,2.7839795250850833e-08
68655-99-2,O=C(O)C1=CC(Cl)=C(C=C1C(=O)O)C,14.0,17.0,-8.662472316817,-0.754843821287,7.90762849553,2.803806580415548,1.8448080713179893,171.12800000000004,0.53321,-0.66272,183.06260666666665,186.804399304896,0,2,2.0448200000000005,2.0,2.0,13.676109598032326,1.9026827032996443,0.004877254309048819
24953-75-1,O=C(O)C1=CC(OC)=CC(O)=C1C(=O)O,15.0,22.0,-8.080692904448,-0.5031385095745,7.5775543948735,2.4309347681558133,2.817540739723208,171.29600000000005,0.5377,-0.65816,184.277347,178.62731108161,1,1,0.7971999999999999,3.0,4.0,9.930601672872939,1.9818145688030084,5.394959453019024e-06
1190387-31-5,O=C(O)C1=CC=C(C=C1C(=O)O)CCCC,16.0,20.0,-8.605872635913,-0.6179705544855001,7.9879020814275,2.662754323155664,2.3117763624537733,205.95200000000008,0.53148,-0.66737,218.33488266666663,189.7542287063289,0,1,2.4256,2.0,2.0,12.880972574324886,1.8971578255934114,0.0012367699638008347
103204-95-1,O=C(O)C1=CC(OC)=C(C=C1C(=O)O)C,15.0,21.0,-8.019467288085501,-0.5232749345115,7.496192353574001,2.433850454989566,3.400348983560364,180.90400000000005,0.53143,-0.66615,194.452231,186.587160154526,0,2,1.40002,2.0,3.0,11.765680103692972,1.8950364187597697,0.00014181499880834276
55289-21-9,O=C(O)C1=CC=C(OC)C(=C1C(=O)O)C,15.0,21.0,-8.014297124926001,-0.404361181843,7.609935943083001,2.3283312834765377,5.115981670217359,180.36000000000004,0.53384,-0.66166,193.564744,175.85249728695484,1,1,1.4000199999999998,2.0,3.0,7.850240752194793,2.02364104069895,4.6862688342186376e-08
2151858-37-4,O=C(O)C1=CC(=CC(F)=C1C(=O)O)C,14.0,17.0,-8.6910442711195,-0.741238128762,7.9498061423575,2.7978025400230395,2.6987215584420707,160.83200000000005,0.5354,-0.6521,164.62064233333334,183.31756019025585,1,1,1.53052,2.0,2.0,10.839587203989169,1.9507933768879488,3.128399983591936e-05
1453498-29-7,O=C(O)C1=CC(F)=C(C=C1C(=O)O)C,14.0,17.0,-8.733221917947,-0.6840942201569999,8.04912769779,2.75451721524259,1.5366327765604897,160.82400000000004,0.5326,-0.66407,165.324875,186.6202019839463,0,2,1.53052,2.0,2.0,13.646807810434495,1.9190128408796843,0.004999013583078346
18245-63-1,O=C(O)C=1C=CC=C(SCC)C1C(=O)O,15.0,24.0,-8.164503970401999,-0.7121219467584999,7.452382023643499,2.643265180958965,5.541439070313775,191.18400000000003,0.53628,-0.65881,211.155993,171.26335760826476,1,0,2.195,2.0,3.0,8.599098734849946,1.9863114336503014,2.0734463231461665e-07
872814-86-3,O=C(O)C1=CC=C(OC)C(O)=C1C(=O)O,15.0,22.0,-7.8692604426095,-0.4857232231425,7.383537219467,2.363560647833433,6.043264542447235,171.84800000000004,0.53434,-0.65753,182.116604,181.98277587114296,1,1,0.7971999999999999,3.0,4.0,7.421198582524397,2.0491769946194354,2.112668991758956e-08
1822764-40-8,O=C(O)C1=CC=C(SCC)C=C1C(=O)O,15.0,24.0,-7.6031330968205,-0.7181084514695,6.885024645351,2.514263364029605,3.2995993968965385,191.33600000000004,0.53292,-0.66237,219.7860473333333,189.13867016968484,0,1,2.195,2.0,3.0,12.518740676044473,1.876793975176921,0.0005594310366870527
109803-70-5,O=C(O)C1=CC=C(O)C(Cl)=C1C(=O)O,14.0,18.0,-8.360425942762001,-0.6038206342595,7.756605308502501,2.589976977607607,3.945440957611709,162.12000000000003,0.53653,-0.64762,172.96854166666665,178.51715431954895,1,1,1.442,3.0,3.0,9.441851809307508,1.9569444173070853,1.254209825416067e-06
2639625-50-4,O=C(O)C1=CC(F)=C(O)C=C1C(=O)O,14.0,18.0,-8.424100583779001,-0.630759905459,7.793340678320002,2.630146103700102,0.7225209339527817,152.72800000000004,0.53341,-0.66059,155.3995623,185.8280393360363,0,2,0.9277,3.0,3.0,14.010483671172437,1.9697052183913666,0.010551073902990968
213611-99-5,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)C,15.0,19.0,-9.1166303333015,-1.241383385981,7.875246947320501,3.405875680042917,5.357903211145196,175.32000000000005,0.53414,-0.65743,187.583573,185.73104376777007,0,1,1.2856,2.0,3.0,12.724960975050692,1.9347667901387129,0.0011570193619712763
114571-71-0,O=C(O)C=1C=C(Br)C=C(Br)C1C(=O)O,14.0,17.0,-8.711997037608,-0.980698317202,7.731298720406,3.037922431880298,1.916222596672944,178.26400000000004,0.53889,-0.64175,198.466241,177.51844510480382,1,1,2.6080000000000005,2.0,2.0,12.198884936393995,1.9691177754361027,0.0005490949986286797
91345-30-1,O=C(O)C1=CC=C(C=C1C(=O)O)CCC(=O)O,17.0,21.0,-8.730772893292501,-0.6669510475755001,8.063821845717001,2.738069396823052,2.738194704545314,200.61600000000004,0.53206,-0.66602,207.0428643333333,190.6687039545585,0,1,1.1001999999999998,3.0,3.0,12.747526142515056,1.8844226576212892,0.0009015062876351898
1421750-77-7,O=C(O)C=1C=CC2=CC=CN=C2C1C(=O)O,16.0,22.0,-8.3356635823665,-1.250635256898,7.0850283254685,3.24265201260177,5.27681609306218,177.63200000000003,0.53711,-0.65984,219.082126,180.49869949091388,1,1,1.6312,2.0,3.0,10.604475092253779,1.9750068055978591,2.321854894272486e-05
1803844-35-0,O=CCCC=1C=CC=C(C(=O)O)C1C(=O)O,25.0,24.0,-8.5522662073645,-0.5771534769105,7.975112730454001,2.6126998635818395,6.21737912628786,191.86400000000003,0.53416,-0.66224,199.1950833333333,167.95805082112474,1,0,1.2145,2.0,3.0,7.6064401000936925,2.042168638980962,3.1624343292855864e-08
1391277-41-0,O=C(O)C1=CC=C(C=C1C(=O)O)C(N)CN,16.0,20.0,-8.3547115519015,-0.620963806841,7.733747745060499,2.6042596293948264,2.0355470935352984,197.0960000000001,0.53176,-0.66703,209.617905,188.76066260570192,0,1,0.0415000000000002,4.0,4.0,13.08525529418543,1.9048959172965723,0.0018478403026268436
52060-72-7,O=C(O)C=1C=C(C(=O)O)C(=CC1OC)C(=O)O,19.0,24.0,-8.385460417008,-0.8560701736730001,7.529390243334999,2.8357504691065065,4.188746520141796,191.90400000000005,0.53548,-0.65402,203.651753,187.0186580267648,0,2,0.7898000000000001,3.0,4.0,12.33531111522592,1.8811576883971106,0.0004037466432321845
66753-48-8,O=C(O)C1=CC=C(N=C=S)C=C1C(=O)O,15.0,19.0,-8.154163644082999,-1.0936255651595,7.060538078923499,3.028154664085504,2.867452510504751,174.08000000000004,0.53384,-0.65815,218.16867566666667,185.84986203389343,0,1,1.8173,2.0,4.0,14.08062463645959,1.8858681003377034,0.008538096800979132
856806-77-4,O=C(O)C1=CC=C(OC)C(Cl)=C1C(=O)O,15.0,21.0,-8.2300834083725,-0.580690956967,7.6493924514055,2.5371212619199577,4.436750897898145,178.89600000000004,0.53619,-0.64818,191.04328633333333,178.74966893797964,1,1,1.745,2.0,3.0,8.989331204121953,1.9671141303087487,4.479981645637253e-07
90273-39-5,O=C(O)C1=CC(Cl)=C(OC)C=C1C(=O)O,15.0,21.0,-8.2366141407845,-0.6362021824690001,7.6004119583155,2.589559287640318,5.068373472821434,179.14400000000003,0.53457,-0.6582,191.02114266666663,186.72255287663967,0,2,1.745,2.0,3.0,10.914260179991771,1.916498916478884,2.7116611584653298e-05
64208-34-0,O=C(O)C=1C=CC=C(OCC=C)C1C(=O)O,16.0,25.0,-8.122054209724,-0.661236656715,7.460817553009,2.5850450669899154,4.5870926184240055,191.82400000000004,0.53601,-0.6588,205.91116266666668,181.77525156318083,1,0,1.6478,2.0,3.0,9.155038859043714,1.9589993169288755,6.204483595765226e-07
86528-18-9,O=C(O)C=1C=CC=C(OC(C)(C)C)C1C(=O)O,17.0,30.0,-8.377841229193999,-0.6661347060239999,7.711706523169999,2.6516018364758764,4.039023442615802,213.92000000000004,0.53562,-0.65773,222.16629133333333,166.3246559009706,1,0,2.2603,2.0,3.0,9.587442651468194,1.9495254964048365,1.6543884734739376e-06
2107-46-2,O=C(O)C1=CC=C2OCOC2=C1C(=O)O,15.0,20.0,-7.868171987207501,-0.63674641017,7.231425577037501,2.5006700330200737,2.367627998651815,163.16000000000005,0.53338,-0.65478,175.04140500000003,185.21931474473053,1,1,0.8116999999999999,2.0,4.0,10.722259828114375,1.970712978804574,2.8893660468448375e-05
81568-57-2,O=C(O)C=1C=2C=CC=CC2C=3C=CC=CC3C1C(=O)O,20.0,29.0,-7.7680340902235,-0.939337011926,6.8286970782975,2.7757239280502275,1.631729419971338,225.8400000000001,0.53286,-0.65337,307.39481333333333,166.09180893078295,2,2,3.389400000000001,2.0,2.0,9.958204365837247,2.2699774004379343,6.773476175480947e-05
119252-37-8,O=C(O)C1=CC=C(C=C1C(=O)O)C=2C=CC(N)=CC2,19.0,23.0,-7.0110133581325,-0.8035522005265,6.207461157606,2.459436850271449,4.9673480741739855,222.15200000000004,0.53224,-0.66533,287.2826733333334,189.4265379801512,0,1,2.3322000000000003,3.0,3.0,11.570837966447868,1.9032627170395795,0.00010070582587473381
828922-44-7,O=C(O)C=1C=C(C(=O)O)C(C(=O)O)=C(Br)C1C(=O)O,21.0,22.0,-9.0257443072345,-1.39866519157,7.6270791156645,3.5619242881453284,3.918516966914906,213.24800000000005,0.5405,-0.63577,226.052838,176.05895316033673,1,2,1.2419000000000002,4.0,4.0,12.087121756219233,1.9631086753154534,0.00042992092631126237
81452-61-1,O=C(O)C1=CC=2SC=CC2C=C1C(=O)O,15.0,20.0,-7.8942949168554994,-0.7507621135295001,7.143532803325999,2.615547975919277,2.3446467388500127,174.26400000000004,0.53184,-0.66947,214.66586533333336,185.61771954872685,0,2,2.2977,2.0,3.0,13.314186504280201,1.887600190636008,0.0025044327915927853
90772-02-4,O=C(O)C1=CC=2OCCOC2C=C1C(=O)O,16.0,23.0,-7.9329350836265,-0.5401459932425,7.392789090384,2.427808437974335,4.046500071666872,179.01600000000005,0.53092,-0.67134,194.38232166666668,187.17801134841503,0,2,0.8542000000000001,2.0,4.0,11.347343181782435,1.898230165563863,5.997125292023936e-05
84185-83-1,O=C(O)C=1C(O)=CC=C(C=2C=CC(=CC2)C)C1C(=O)O,20.0,31.0,-7.658644322322499,-0.4963356633119999,7.162308659010499,2.321308035309072,3.961257984529662,235.25600000000009,0.53217,-0.65101,278.7897786666666,162.07376168238153,2,0,2.7640200000000004,3.0,3.0,6.782124038826225,2.2825751609985234,9.987804595609052e-08
343968-68-3,O=C(O)C1=CC(=CC(Br)=C1C(=O)O)C(C)(C)C,17.0,20.0,-8.581382389367999,-0.7436871534165,7.837695235951498,2.773676423998213,2.68534457565505,224.72000000000008,0.53638,-0.64732,244.1046183333333,177.47814848562007,1,1,3.1430000000000016,2.0,2.0,10.857661653079731,1.9509021692039359,3.257413608204456e-05
856806-22-9,O=C(O)C1=CC(O)=C(C=C1C(=O)O)N(=O)=O,16.0,20.0,-8.7405689919105,-1.811189788928,6.9293792029825,4.016940410804777,8.621060246280617,171.19200000000004,0.53652,-0.64852,185.98736833333336,186.787491765614,0,2,0.6968,3.0,5.0,11.927329317989575,2.313783417992634,0.0021112862219370143
769138-06-9,O=C(O)C1=CC=C(C=C1C(=O)O)NC(=S)N,16.0,20.0,-7.583268785734,-0.770082196915,6.813186588819,2.560419846486929,8.362571279815796,191.42400000000004,0.53235,-0.66386,227.8703646666667,188.6026688574713,0,1,0.7384999999999999,4.0,3.0,8.812855406575807,2.1786036021057607,3.1859222563595423e-06
39155-64-1,O=C(O)C=1C=CC=2C(=CC=C(C(=O)O)C2C(=O)O)C1C(=O)O,22.0,29.0,-8.1625991734485,-1.585335293013,6.5772638804355,3.611768817922824,5.769288879922724,236.99200000000005,0.53758,-0.65055,284.1562146666667,178.27043252239164,1,1,1.6326000000000005,4.0,4.0,11.275261384107665,2.0384232711934915,0.00015327587498409866
2616551-92-7,O=C(O)C=1C=C2C(=CC1C(=O)O)CC(O)C2,16.0,19.0,-8.447502374922,-0.5839563231730001,7.863546051748999,2.5932081302319627,2.758954533876918,187.40800000000004,0.53091,-0.67054,203.39811566666663,185.87682749129945,0,2,0.5425,3.0,3.0,12.444240891820499,1.8917430869681862,0.0005340027618562322
858789-94-3,O=C(O)C1=CC=C2OCOCC2=C1C(=O)O,16.0,23.0,-8.290764797034,-0.5537516857675,7.737013111266501,2.527637949218313,4.066508901994437,178.85600000000005,0.53451,-0.65445,190.861843,175.44212968575908,1,1,0.9495,2.0,4.0,9.175930329221615,1.9661087552044358,7.149382377193963e-07
1804397-98-5,O=C(O)C1=CC=CC(=C1C(=O)O)C(Cl)C(=O)C,17.0,21.0,-8.8788028279645,-0.7692658553635,8.109536972601001,2.869622200155003,4.165891718467968,207.13600000000005,0.53639,-0.65041,216.12976433333336,165.60398237039664,1,0,1.9519,2.0,3.0,9.846558938145677,1.9413960460882582,2.859363415943627e-06
1804039-21-1,O=C(O)C1=CC=CC(=C1C(=O)O)CC(=O)CBr,17.0,21.0,-8.668458821528,-0.6544338104524999,8.0140250110755,2.711381824592408,4.417734714760496,211.8160000000001,0.5345,-0.65412,223.23240566666664,162.7466551982599,1,0,1.5895,2.0,3.0,9.26028898230993,1.9563013046506617,7.859265603114305e-07
91827-38-2,O=C(O)C1=CC=2C=CC=CC2C(C=3C=CC=CC3)=C1C(=O)O,22.0,33.0,-7.745448640632,-0.8411039118955,6.9043447287365005,2.669655399391137,3.1266871701531,253.72000000000008,0.53425,-0.65826,332.594225,166.7743441721107,1,2,3.903200000000002,2.0,2.0,10.864903019540009,1.9375579682759465,2.9396098280620893e-05
808117-87-5,O=C(O)C1=CC=C(OC=2C=NC=CC2)C=C1C(=O)O,19.0,27.0,-8.357704804257,-0.6217801483925,7.7359246558645,2.6057373100749306,2.3082969934564312,214.64000000000004,0.53344,-0.66044,245.57887666666664,188.0471345875274,0,1,2.2703,2.0,4.0,12.89664123838412,1.896879445121878,0.001269943297874259
128885-97-2,O=C(O)C=1C(O)=CC=C(OC=2C=CC=CC2)C1C(=O)O,20.0,29.0,-7.799871410732,-0.635113727067,7.164757683665,2.4826022531474874,4.7134755170680585,227.51200000000009,0.53345,-0.65136,259.95701133333336,173.35598288285638,2,0,2.5809,3.0,4.0,6.687211491081371,2.2625202264816857,6.18202205939743e-08
1806542-29-9,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)C(Br)C,17.0,21.0,-9.1215283826105,-1.5129530087799998,7.608575373830501,3.7159451312268175,3.302406616393565,212.08800000000005,0.53426,-0.65561,231.39301066666667,190.36664508216705,0,1,2.0491,2.0,3.0,15.061373316560434,1.9285181500593054,0.03802467009018137
28889-41-0,O=C(O)C1=C(F)C(F)=C(OC)C(F)=C1C(=O)O,17.0,21.0,-8.5125375851915,-0.7741639046725,7.738373680519,2.786206382710446,2.030243044563877,179.75200000000004,0.53699,-0.64083,170.770766,179.731522203902,2,2,1.5089,2.0,3.0,9.136642135171712,2.261698053464097,1.3362856958895039e-05
1772627-82-3,O=C(O)C=1C(F)=CC=C(C1C(=O)O)N(=O)=O,16.0,19.0,-9.4252074397685,-1.9164978490715,7.508709590697001,4.28283572913361,3.130632635746328,167.39200000000005,0.53862,-0.63756,172.80392433333336,167.8200277934046,2,0,1.1303,2.0,4.0,11.8217415729234,2.3964392949861577,0.0025828461507098055
1381801-67-7,O=C(O)C=1C=CC=C(OC=2C=NC=CC2)C1C(=O)O,19.0,27.0,-8.153891530232501,-0.7556601628385,7.3982313673940014,2.682401625115223,3.393259480204837,214.69600000000003,0.53642,-0.65534,243.82698733333336,180.4691437082196,1,0,2.2703,2.0,4.0,10.378223748896346,1.9398455702475517,9.986352917989397e-06
35010-28-7,O=C(O)C1=CC(Cl)=C(C=C1C(=O)O)N(=O)=O,16.0,19.0,-9.2254758735015,-1.940715981766,7.2847598917355,4.278927596848286,6.673814974959974,178.04800000000003,0.53801,-0.64444,190.154692,187.19475457439728,0,2,1.6446,2.0,4.0,13.792503389008289,2.129783931858127,0.01351132590231828
1806542-37-9,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)CCBr,17.0,21.0,-9.146290743006,-1.374174945025,7.772115797981,3.5601694947014795,4.477470667687283,212.20800000000008,0.53443,-0.65594,228.79198166666663,189.76289741798288,0,1,2.0507,2.0,3.0,13.799169690005641,1.9192994627578344,0.006346877090716095
1804038-87-6,O=C(O)C1=CC=CC(C(=O)C(Br)C)=C1C(=O)O,17.0,25.0,-9.085337240494,-1.2231517579975,7.862185482496501,3.378988757915876,5.707451124626473,211.51200000000009,0.53576,-0.65753,229.614483,171.19342183444638,1,0,2.0491,2.0,3.0,10.1867283718546,1.9912063355192977,1.0669138644170759e-05
1804397-67-8,O=C(O)C1=CC=CC(C(=O)CCBr)=C1C(=O)O,17.0,25.0,-9.112004397843,-1.1077754853855002,8.0042289124575,3.2621474849091694,5.117181151767055,211.24000000000004,0.53572,-0.66204,227.826743,175.12624394811942,1,0,2.0507,2.0,3.0,10.26146060881365,1.960310834769917,9.345657464860535e-06
65190-26-3,O=C(O)C=1C=C2C=CC=C(C2=CC1C(=O)O)S(=O)(=O)O,20.0,26.0,-8.32124154829,-1.24628143529,7.074960113,3.234558731756469,8.459610446113935,225.17600000000004,0.53344,-0.66077,268.5967283333334,184.99281805509588,0,2,1.4829,3.0,4.0,10.327749289925606,2.1974213845270496,7.956980620909345e-05
1822789-72-9,O=C(O)C=1C=C2C(=CC1C(=O)O)C(N)CC2,16.0,19.0,-8.256478451871,-0.5744323384055,7.682046113465501,2.537897593751933,1.2199381869586672,191.16800000000003,0.53132,-0.66975,211.16430266666663,188.35031379704503,0,2,1.029,3.0,3.0,13.484673101670836,1.9456833513081486,0.004349161511126486
27594-39-4,O=C(O)C=1C=CC(=CC1C(=O)O)C2=CC=C(C=C2)N(=O)=O,21.0,25.0,-8.4113112328055,-1.9061575227525,6.505153710053,4.09099332108819,5.921207289902964,234.22400000000005,0.5325,-0.66322,292.7401716666667,188.3548994640644,0,1,2.658200000000001,2.0,4.0,14.265278848965238,2.067259998101888,0.020472742096577207
115897-04-6,O=C(O)C1=CC(Cl)=C(Cl)C(=C1C(=O)O)N(=O)=O,17.0,19.0,-9.177311721963,-1.912960369015,7.264351352948001,4.232798259476133,5.1180438851186105,193.26400000000004,0.54069,-0.63303,204.01588266666667,172.70189017442837,1,2,2.298000000000001,2.0,4.0,12.709324506517845,2.08387330071079,0.002410492587462048
50662-94-7,O=C(O)C=1C=CC=C(OC2=CC=CC(C(=O)O)=C2C(=O)O)C1C(=O)O,25.0,34.0,-8.2877715446785,-0.866410499992,7.421361044686501,2.8229002875074274,4.621041238725316,274.59200000000004,0.5364,-0.65441,304.2032546666667,177.73207833308558,1,0,2.2717,4.0,5.0,9.832814752876374,1.944508339111327,2.862378284107415e-06
47297-31-4,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)OCC(CC)CCCC,23.0,27.0,-9.1460186291555,-1.0979793867674998,8.048039242388,3.259784532284938,2.06556508491018,301.26400000000007,0.53467,-0.65682,306.621052,182.77395168825785,0,1,3.4562000000000026,2.0,4.0,14.652395742702225,1.9040305767774317,0.02076390195148267
3453-47-2,O=C(O)C1=CC=C2C(C(=O)CC2)=C1C(=O)O,16.0,23.0,-8.919075677838501,-0.921921725494,7.997153952344501,3.027490481910918,6.072046410395757,181.32000000000005,0.53686,-0.65393,201.96643,174.27400012159285,1,1,1.2119,2.0,3.0,8.90647895477079,2.001833454597824,5.601976991116944e-07
2631705-26-3,O=C(O)C1=CC(=CC(C(=O)O)=C1C(=O)O)C=2C=C(C(=O)O)C(C(=O)O)=C(C2)C(=O)O,34.0,33.0,-8.534578807082,-1.0778429618305,7.456735845251499,3.0978250464076384,3.7786824608585454,320.29600000000005,0.53687,-0.65625,360.849448,176.0147635685093,1,1,1.5428000000000002,6.0,6.0,11.170137072647094,1.9353617121178013,5.595678247082979e-05
113845-03-7,O=C(O)C=1C=CC(=CC1C(=O)O)C=2C=CC(=CC2)C3=CC=C(C(=O)O)C(=C3)C(=O)O,30.0,34.0,-7.737829452818,-1.164103052439,6.573726400379001,3.013678905300289,4.305880757754446,336.92800000000005,0.5322,-0.66518,431.5867796666666,188.9629761728402,0,1,3.8134000000000015,4.0,4.0,13.26574155381553,1.8957503985554214,0.002402597088596359
40415-14-3,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)C2=CC=C(Cl)C=C2,21.0,25.0,-8.608593774417999,-1.3521337231345,7.256460051283499,3.4181988042140965,3.872606700918646,245.80000000000007,0.53492,-0.6565,289.41827866666665,188.72486723689232,0,1,2.9674000000000005,2.0,3.0,14.17327380163789,1.9077260499704962,0.01065660169822967
922508-37-0,O=C(O)C1=CC=C2C(C(=O)CCC2)=C1C(=O)O,17.0,26.0,-8.8232916024625,-0.89797570665,7.925315895812501,2.981049567536859,6.217222178754753,196.63200000000003,0.53533,-0.66616,219.346109,172.58604692716196,1,1,1.602,2.0,3.0,8.712697502189144,2.011241781651897,3.850512477926363e-07
108347-25-7,O=C(O)C1=CC=C2C(=O)C=CC2=C1C(=O)O,16.0,21.0,-8.4004266787855,-1.9339131355035,6.466513543282,4.128908827081591,4.136845951930045,176.21600000000004,0.53471,-0.65459,206.6217036666667,178.5957740417875,1,1,1.2925,2.0,3.0,13.477231896410558,2.07107026827784,0.007172285578235821
2511739-37-8,O=C(O)C=1C=NC=C(OC2=CC=CC(C(=O)O)=C2C(=O)O)C1,29.0,28.0,-8.2768869906585,-0.9194727008395,7.357414289819,2.8737348558867737,2.205383594751716,242.43200000000004,0.53638,-0.65338,270.88468866666665,179.65899578610438,1,0,1.9685,3.0,5.0,11.793275051689136,1.957543929600223,0.0002364769188250822
78164-32-6,O=C(O)C=1C=C(C(=CC1C(=O)O)C(F)(F)F)C(F)(F)F,20.0,23.0,-9.596911279434,-1.3602971386495,8.2366141407845,3.644107101085007,5.741281077425142,202.68000000000004,0.53676,-0.64715,177.13174133333334,186.69008834339607,0,2,3.1206000000000005,2.0,2.0,12.80868146468552,1.9646179147025398,0.0015726975376241167
141573-91-3,O=C(O)C1=CC=C(C=C1C(=O)O)C2CCC(C(=O)O)C(C(=O)O)C2,24.0,28.0,-8.649410851993,-0.629127222356,8.020283629637,2.6835481378431183,2.4567203503858552,284.2320000000001,0.5314,-0.66762,292.9714676666667,188.3138100241487,0,1,1.7521,4.0,4.0,12.817125654316499,1.8926667065199934,0.0010745218648114188
88066-33-5,O=C(OCCOC(=O)C1=CC=C(C(=O)O)C(=C1)C(=O)O)C=C,30.0,28.0,-9.1759511527105,-1.162470369336,8.013480783374499,3.3344735719983087,5.233058044776495,257.15200000000004,0.53421,-0.65652,262.953476,191.50705217060425,0,1,0.9689999999999998,2.0,6.0,12.566131987272882,1.9233738192463834,0.000814716530092895
681179-19-1,O=C(O)C=1C=CC(=CC1)C2=C(C(=O)O)C(C(=O)O)=C(C3=CC=C(C=C3)C(=O)O)C(C(=O)O)=C2C(=O)O,49.0,48.0,-8.567232469142,-1.087366946598,7.479865522544,3.115406607159989,4.453869010197763,392.7040000000001,0.5359,-0.63696,461.1122613333334,146.50080077441706,2,2,3.2098000000000004,6.0,6.0,8.385132449489532,2.220492388761981,1.9087097862809208e-06
58370-85-7,O=C(O)C1=CC=C(C=C1C(=O)O)S(=O)(=O)OC=2C=CC=CC2,22.0,26.0,-8.742745902714502,-1.174443378758,7.568302523956501,3.24876823215102,4.51617598527781,253.4480000000001,0.53758,-0.6489,283.1111416666667,190.71112952932137,0,1,1.8507,2.0,5.0,13.142974020554789,1.9010857965782095,0.0020012025227699112
144907-46-0,N#CC1=CC=C(C=C1)C(=O)NC2=CC=C(C(=O)O)C(=C2)C(=O)O,32.0,30.0,-8.2017835679205,-1.202198991509,6.9995845764115,3.158576305945304,4.7123488591147416,259.40000000000003,0.53338,-0.66119,316.531085,187.3752922081238,0,1,2.20698,3.0,4.0,13.085677420184169,1.9084010168533976,0.0018833844620746755
330634-73-6,O=C(O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C(=O)O)C(=C2)C(=O)O,34.0,32.0,-8.074162172035999,-1.155939636924,6.918222535111999,3.0786368525794834,8.038823561939894,269.5040000000001,0.53448,-0.65764,320.2972876666667,189.1690965951581,0,1,2.0335,4.0,4.0,10.366460243298064,2.139036191881412,5.55429750963034e-05
